cyclostationary_mean_tg_3,cyclostationary_mean_rr_8w_0,cyclostationary_mean_rr_1w_0,cyclostationary_mean_tg_0Ticino,cyclostationary_mean_rr_4w_0Ticino,cyclostationary_mean_tg_2Ticino,cyclostationary_mean_tg_1w_5Lambro_Olona,cyclostationary_mean_rr_1w_1Lambro_Olona,cyclostationary_mean_tg_3Lambro_Olona,cyclostationary_mean_rr_8w_1Lambro_Olona,cyclostationary_mean_tg_1w_4Lambro_Olona,cyclostationary_mean_tg_1w_2Lambro_Olona,cyclostationary_mean_tg_1Piemonte_Nord,cyclostationary_mean_rr_8w_1Piemonte_Nord,cyclostationary_mean_rr_4w_0Piemonte_Nord,cyclostationary_mean_tg_5Piemonte_Nord,cyclostationary_mean_rr_4w_1Piemonte_Nord,cyclostationary_mean_rr_8w_0Piemonte_Nord,cyclostationary_mean_tg_6Piemonte_Nord,cyclostationary_mean_tg_0Piemonte_Sud,cyclostationary_mean_rr_24w_0Piemonte_Sud,cyclostationary_mean_rr_8w_1Piemonte_Sud,cyclostationary_mean_rr_16w_1Piemonte_Sud,cyclostationary_mean_tg_1w_0Piemonte_Sud,cyclostationary_mean_rr_12w_1Piemonte_Sud,cyclostationary_mean_tg_8w_1Piemonte_Sud,cyclostationary_mean_tg_4w_1Piemonte_Sud,cyclostationary_mean_rr_4w_2Garda_Mincio,cyclostationary_mean_tg_1w_0Garda_Mincio,cyclostationary_mean_rr_4w_1Garda_Mincio,cyclostationary_mean_tg_1Oglio_Iseo,cyclostationary_mean_rr_4w_0Oglio_Iseo,cyclostationary_mean_tg_0Oglio_Iseo,cyclostationary_mean_tg_0Emiliani2,cyclostationary_mean_rr_8w_0Emiliani2,cyclostationary_mean_tg_4w_0Emiliani2,cyclostationary_mean_rr_4w_5Emiliani2,cyclostationary_mean_rr_8w_3Emiliani2,cyclostationary_mean_rr_8w_1Emiliani2,cyclostationary_mean_tg_4w_2Emiliani2,cyclostationary_mean_rr_4w_1Emiliani1,cyclostationary_mean_tg_0Emiliani1,cyclostationary_mean_rr_1w_16Emiliani1,cyclostationary_mean_rr_24w_2Emiliani1,cyclostationary_mean_tg_0Dora,cyclostationary_mean_tg_12w_0Dora,cyclostationary_mean_tg_12w_1Dora,cyclostationary_mean_rr_12w_0Dora,cyclostationary_mean_tg_24w_0Dora,cyclostationary_mean_tg_16w_0Dora,cyclostationary_mean_tg_8w_0Dora,cyclostationary_mean_rr_8w_0Dora
0.723001496938004,1.8149003960661168,1.002579183001745,-0.4109981686068228,0.6116048021172569,-0.4470708802983353,-0.8178087718086213,0.9830629408986182,-0.0023544575838269,1.2024590159913515,0.4889601316831229,-0.1307456835967574,-0.4026034394687105,0.2456370270488141,0.6314908416077213,-0.7870217956218655,1.0934883557444024,0.995333868318801,-0.4171365220267612,-0.4512339969395466,3.1060187227579563,1.565205423331623,3.76257974462014,-0.4801679530063795,5.042427232231991,-2.821734380883522,-0.5681054582982042,0.9074650288046852,0.6462891482048408,1.4125383439947732,-0.3970119409514561,1.97422219542208,0.5612701544527162,0.2078275011065521,2.305628917246108,0.3299942366453679,1.2031536943857613,2.4242497461168773,3.2312480665800387,1.235352788247709,2.17515902740341,0.678216668052901,0.4418862112650231,1.2935825967466312,-0.6607208129342886,-1.6874753397603566,-0.8526806741108204,-0.273560510894475,-2.048114311754936,-1.8647722225760632,-1.4088623233668176,-0.2254781500895488
1.550126592436975,3.486900652145609,1.976372331975964,0.8039301003663613,1.6913360150065186,0.6473745581924074,-0.1564724141602572,1.2217304200796362,0.9983696938262184,2.256408810142539,1.2141677668791544,0.6066478776025197,0.7343833741241056,1.3098172765690177,1.0630085447312465,0.2620223157964902,1.4610172434260644,1.7857683962407782,0.7374601833903752,0.8823242184313809,3.786747179175973,2.140183657526102,4.338551684762887,0.335773586152191,4.841743915380837,-1.2491360001240082,0.4232951413107955,0.8554896393375457,1.0883592058032374,1.013378884334983,0.7456642243361845,2.6903449924972636,1.4129244289636624,1.3828995953116083,1.877034967245167,1.2955043220258766,0.5999173250947448,2.778122195390889,3.9934531560104336,2.455134184649232,1.433192512179481,1.735302017998226,1.2580477269646877,0.5196727396952417,0.4144563867933962,-0.244264685393019,0.4351830981476607,1.3393064183340329,-0.206066930176295,-0.280341061373231,-0.1534966260049305,1.1677251055049238
0.0897082374729638,2.1765530581584507,1.351690159574157,-0.9112675375488886,0.8322712871440743,-0.5409144914223982,-0.4107863326737475,0.6019203284150278,-0.4022190824321455,1.3754215861593193,0.9775632505073312,0.5425784807829446,-0.8063967346700034,0.5440836928443818,0.6317800859410259,-1.3330741102890238,0.8776839732144738,1.02836868071519,-1.1406166728558025,-0.8300923992915978,2.097703584639385,1.1683026452448677,2.395102582412126,0.1305769515876227,2.8642589028513674,-1.653312145735699,-0.2468848637087449,0.8184495434493986,0.4240713675135222,0.5560619467675598,-1.1289099438696597,1.7770887715071908,-0.3223280142858559,-0.5417356388335534,1.3307561536485684,0.6057480246567815,0.2604116058355481,1.765993002378358,2.4397204454266546,2.4385808684039327,1.339315233773223,-0.3485071122294408,0.8949244152826137,0.6686292158096642,-1.2249844962514975,-1.4439347690045834,-0.3185810418463457,0.336222953473538,-1.642723356404695,-1.5440899765146865,-1.132374243680161,0.3025644774816612
1.3034096608867336,2.160371647440305,0.4655196818573963,0.5388836763157595,0.8590411521902709,0.4536769767345937,-0.5979133241528624,0.2630475342233063,0.7301950973766144,1.423247550228505,0.6974492125982106,0.3271766061061234,0.4034888146215026,0.5878022779647731,0.6200986101093904,0.2616896374929248,0.8848399148857292,1.082140688243933,0.7637808380477907,0.865126201039864,1.9908765341051515,1.1164124045482111,2.8095427146664296,0.0996060869240062,2.5071876645381628,-0.938973939339561,0.0204147802860215,0.5775442135746739,0.0738003962225265,0.309045261243943,0.3649925135038869,1.663700133256443,0.9571009246957808,0.9872757722294078,1.103247209812356,0.8784072708506119,-0.0080100770593241,2.311483890644007,2.893483384591543,2.7586583266484097,0.826347140644425,1.2889973768164562,1.0804344617618962,-0.0081451902362272,0.1375607416718208,-0.93337854727913,-0.1283410877010306,0.5802129514365246,-1.0392072503180296,-0.9961794065662009,-0.7216934151520508,0.5130972991359911
0.5818935411649636,1.58580357354462,0.40568984887259,-0.6897090296233283,0.6472030185750082,0.0129197176287636,-0.3591360729928557,0.1361256650368394,-0.0816076513141086,1.0062374269560903,0.8562991467619553,0.5744655214206074,-0.508437766188164,0.4456566027521975,0.3715934749636975,-1.3574859004081483,0.5539209356723716,0.7245956540916095,-0.8831615676912429,-0.2441292511719437,1.2949203815207289,0.711380919937792,1.953299559320529,0.4720173720072119,1.7199562801211508,-1.1601001766430723,-0.0963542424919084,0.7224938113031246,0.4362819228318747,0.2869464027791258,-0.7534532857984876,1.1637020387176664,0.324041643014019,0.1556834262025014,0.9537082648216644,0.7713344270989659,-0.031792672962172,1.9458657120074627,2.204987871167691,2.908265348746979,1.8560467569968584,0.0421182668598393,1.342126167519063,1.7738435604135674,-0.9503316051531976,-1.292032114546536,-0.2433743151309475,0.4494117324852702,-1.4798713477990662,-1.3970188185225754,-1.0212487786094224,0.398925206255152
1.8290814036694236,1.5353431752559368,0.1847799534121377,1.392343397971238,0.765863996957508,1.2721454876843887,0.1755384905971773,-0.0761165487496328,1.7078229378809202,1.1160232774228098,1.3403471309280526,1.1153906759513306,1.5550492568888723,0.2641028763512212,0.2344956699537694,1.6014994638445672,0.325693407352467,0.6653406708755983,1.8919382930256976,1.837420555323168,0.96853920668548,0.5191466003944325,1.7188442928712848,1.0401386490379323,1.339456550997092,-0.3606001955462439,0.4581407437525967,0.340353924226365,0.7481638564649394,-0.1797665307820399,1.306665812943298,0.8138149086963754,1.5813281987671866,1.5062818129099775,0.7418546663097435,1.2099681537632383,-0.4632942052314836,1.7037019106889626,1.8011598763362686,3.5009320486996263,1.5402726541773335,1.5903837880002858,0.2405159918031436,1.9284744771939448,1.6263930735089394,-0.3818419783385669,0.3203470068707452,0.2111793291374542,-0.3623815509627195,-0.4038963305887167,-0.2584593882752121,0.1937699374871004
1.7277321830973316,1.2186572120054076,0.1886413283319855,1.6922011762911304,0.0896819794846158,1.348271728704844,1.3017959314855594,-0.0228625783918834,1.8961469394069752,0.8700633435547593,2.568576412743125,2.037784373829167,1.8230690064693853,0.1535399470418042,-0.1537939419561081,1.6047972922000031,-0.1501241001676047,0.4780167608684594,1.7003049566201156,2.0334483467234428,0.6516725434756314,0.3323028727039123,1.2350262000431145,2.369152551697847,1.0318042246293062,0.2227933442386175,0.7110988722441323,-0.0432592346094601,1.5133167939527843,-0.4894507867999906,1.2296115027116623,0.01454223022066,1.3442811542324309,1.5314782280092818,0.4349444573873268,1.2727380349559898,-0.6596650939924185,1.2731303238027456,1.3577163156094467,3.6587833003404895,1.1376603042461904,1.631523033965771,-0.1917053045039072,1.332257794447472,1.7986226082847645,0.2958116562419965,0.8471637777235408,0.0628958458790413,0.4818532494381605,0.3331367589268176,0.3185126392659387,0.0655121076721012
0.2475720803157292,1.0711938756695203,-0.1362416314128158,-0.7121626681216622,0.3759951464097524,-0.412267403347548,0.3152200781987753,-0.2248936880628824,-0.1040613484914891,0.7374819183517785,1.5564569473436058,0.91344177280037,-0.6371236002420756,0.0133498020306018,-0.1699470189636937,-1.3841384533401089,-0.0902998471981248,0.3718588871216676,-1.3343472010368822,-0.7909639379901576,0.5609836741829022,0.2638761615795537,1.0882994498124652,0.830074613016274,0.8986065969105391,-0.1800150414299018,0.8743454206117447,-0.3393865493536641,0.4972830933008181,-0.6318567675626932,-0.7959451986661585,-0.1003943870494744,-0.2592514760474297,-0.0271304883418741,0.3607103520928204,1.458741908304244,-0.691177603881682,1.158022985657776,1.1972542475021033,3.921329017638741,0.8436272704160835,0.0738920938155038,-0.0839342232086936,1.3155295510343228,-1.04718811287219,-0.1454642986339727,0.5868993148195342,-0.035761448046674,-0.0620897669756609,-0.1476974851752136,-0.0517617163273977,-0.0205165503222649
0.1092247834828274,1.3952806252791945,1.1531264047976435,0.1427634130082273,0.6079078083641147,-0.8264023170557365,-0.8615243630919568,0.9014970829703226,-0.3472142866618791,1.0291559685009743,0.1322013969631865,-0.4027792867663585,-0.0446485168431711,0.4570296406690982,0.0660790049408186,0.2798178033019822,0.1427301922727704,0.6249215433211508,1.0702000923705275,0.2874920081441307,1.0910541954666593,0.6624170243111018,1.497906606675358,-0.2926941519651624,1.0157345443966237,-0.0037481884218628,0.5655412276191951,-0.244526477351953,-0.3918818110636614,-0.2158575602929945,-0.0912416994884122,0.343038615658556,-0.1806177377540922,0.3057700454127058,0.6441477490855335,1.2607774530664777,-0.4208077215240819,2.169670405735167,1.7084807166343852,3.928537453310687,0.83729354434519,0.68144057225325,2.7870901387894373,0.984501561808686,0.2005765337638646,0.004201623332032,0.5325924535530567,0.5737531032866633,0.1043538411134619,0.0150720969719862,0.0609491749500513,0.5053304549962321
1.4903645220825703,1.5110755128754725,1.928603671420264,0.69993931729344,1.0665727172391914,0.8424921246029733,-0.0032660571330887,1.672950979154585,1.1501393847494874,1.1342475013174855,0.6863666415191523,0.4328026677454248,1.0748360373359802,0.8268352033713416,0.5280139042318819,0.6042477776423477,0.7151939407350991,0.804243056101143,0.701128175168633,1.1998424695383008,1.4535158380247863,0.8553184920363255,1.7871401314992623,0.9023089008718655,1.2253635418005722,0.4604959625850571,1.0279013451933083,-0.6305293564564833,0.5231881872786404,0.1561896948110895,0.5430782743101656,0.9088441368387729,1.0833585071675509,1.5673514121213796,0.5948199881846713,1.7104716728765734,0.0858108907487399,2.383546969140027,1.6884316042273408,4.108505532763854,-0.4444707587295529,1.9877477051810577,3.1909675488393923,0.8147411337839223,0.9697032071580768,0.1879975715871007,0.8005730768149216,0.900976821837163,0.3593163894438746,0.2234981608482394,0.4178782324507052,0.8989000192978949
